id,course_id,dept_id,data_loaded_at
1862,1043,5,2024-10-08 16:11:56.496826
1863,1043,12,2024-10-08 16:11:56.496826
1864,1044,14,2024-10-08 16:11:56.496826
1865,1045,6,2024-10-08 16:11:56.496826
1866,1045,9,2024-10-08 16:11:56.496826
1867,1046,6,2024-10-08 16:11:56.496826
1868,1047,2,2024-10-08 16:11:56.496826
1869,1047,7,2024-10-08 16:11:56.496826
1870,1048,2,2024-10-08 16:11:56.496826
1871,1048,6,2024-10-08 16:11:56.496826
1872,1048,9,2024-10-08 16:11:56.496826
1873,1049,2,2024-10-08 16:11:56.496826
1874,1050,6,2024-10-08 16:11:56.496826
1875,1051,3,2024-10-08 16:11:56.496826
1876,1051,14,2024-10-08 16:11:56.496826
1877,1052,3,2024-10-08 16:11:56.496826
1878,1052,7,2024-10-08 16:11:56.496826
1879,1053,15,2024-10-08 16:11:56.496826
1880,1054,4,2024-10-08 16:11:56.496826
1881,1054,6,2024-10-08 16:11:56.496826
1882,1054,8,2024-10-08 16:11:56.496826
1883,1055,2,2024-10-08 16:11:56.496826
1884,1055,5,2024-10-08 16:11:56.496826
1885,1056,3,2024-10-08 16:11:56.496826
1886,1056,7,2024-10-08 16:11:56.496826
1887,1057,10,2024-10-08 16:11:56.496826
1888,1057,11,2024-10-08 16:11:56.496826
1889,1057,12,2024-10-08 16:11:56.496826
1890,1058,5,2024-10-08 16:11:56.496826
1891,1058,9,2024-10-08 16:11:56.496826
1892,1059,15,2024-10-08 16:11:56.496826
1893,1060,2,2024-10-08 16:11:56.496826
1894,1060,3,2024-10-08 16:11:56.496826
1895,1061,2,2024-10-08 16:11:56.496826
1896,1061,7,2024-10-08 16:11:56.496826
1897,1062,5,2024-10-08 16:11:56.496826
1898,1062,6,2024-10-08 16:11:56.496826
1899,1062,8,2024-10-08 16:11:56.496826
1900,1063,5,2024-10-08 16:11:56.496826
1901,1063,6,2024-10-08 16:11:56.496826
1902,1063,8,2024-10-08 16:11:56.496826
1903,1064,3,2024-10-08 16:11:56.496826
1904,1064,5,2024-10-08 16:11:56.496826
1905,1064,8,2024-10-08 16:11:56.496826
1906,1065,3,2024-10-08 16:11:56.496826
1907,1065,10,2024-10-08 16:11:56.496826
1908,1065,11,2024-10-08 16:11:56.496826
1909,1065,12,2024-10-08 16:11:56.496826
1910,1066,6,2024-10-08 16:11:56.496826
1911,1067,6,2024-10-08 16:11:56.496826
1912,1068,6,2024-10-08 16:11:56.496826
1913,1069,2,2024-10-08 16:11:56.496826
1914,1069,7,2024-10-08 16:11:56.496826
1915,1070,9,2024-10-08 16:11:56.496826
1916,1071,6,2024-10-08 16:11:56.496826
1917,1071,9,2024-10-08 16:11:56.496826
1918,1072,2,2024-10-08 16:11:56.496826
1919,1072,9,2024-10-08 16:11:56.496826
1920,1073,2,2024-10-08 16:11:56.496826
1921,1073,7,2024-10-08 16:11:56.496826
1922,1074,2,2024-10-08 16:11:56.496826
1923,1074,6,2024-10-08 16:11:56.496826
1924,1074,7,2024-10-08 16:11:56.496826
1925,1075,6,2024-10-08 16:11:56.496826
1926,1076,6,2024-10-08 16:11:56.496826
1927,1077,3,2024-10-08 16:11:56.496826
1928,1077,6,2024-10-08 16:11:56.496826
1929,1078,3,2024-10-08 16:11:56.496826
1930,1078,6,2024-10-08 16:11:56.496826
1931,1079,7,2024-10-08 16:11:56.496826
1932,1080,3,2024-10-08 16:11:56.496826
1933,1081,3,2024-10-08 16:11:56.496826
1934,1082,10,2024-10-08 16:11:56.496826
1935,1082,11,2024-10-08 16:11:56.496826
1936,1082,12,2024-10-08 16:11:56.496826
1937,1083,7,2024-10-08 16:11:56.496826
1938,1084,2,2024-10-08 16:11:56.496826
1939,1085,2,2024-10-08 16:11:56.496826
1940,1085,7,2024-10-08 16:11:56.496826
1941,1086,6,2024-10-08 16:11:56.496826
1942,1087,2,2024-10-08 16:11:56.496826
1943,1087,7,2024-10-08 16:11:56.496826
1944,1087,9,2024-10-08 16:11:56.496826
1945,1088,5,2024-10-08 16:11:56.496826
1946,1088,6,2024-10-08 16:11:56.496826
1947,1089,4,2024-10-08 16:11:56.496826
1948,1089,8,2024-10-08 16:11:56.496826
1949,1090,5,2024-10-08 16:11:56.496826
1950,1090,8,2024-10-08 16:11:56.496826
1951,1091,6,2024-10-08 16:11:56.496826
1952,1092,14,2024-10-08 16:11:56.496826
1953,1093,9,2024-10-08 16:11:56.496826
1954,1094,9,2024-10-08 16:11:56.496826
1955,1095,3,2024-10-08 16:11:56.496826
1956,1095,6,2024-10-08 16:11:56.496826
1957,1095,9,2024-10-08 16:11:56.496826
1958,1095,10,2024-10-08 16:11:56.496826
1959,1095,11,2024-10-08 16:11:56.496826
1960,1095,12,2024-10-08 16:11:56.496826
1961,1095,15,2024-10-08 16:11:56.496826
1962,1096,6,2024-10-08 16:11:56.496826
1963,1097,6,2024-10-08 16:11:56.496826
1964,1097,9,2024-10-08 16:11:56.496826
1965,1098,6,2024-10-08 16:11:56.496826
1966,1099,2,2024-10-08 16:11:56.496826
1967,1099,5,2024-10-08 16:11:56.496826
1968,1099,6,2024-10-08 16:11:56.496826
1969,1099,9,2024-10-08 16:11:56.496826
1970,1100,3,2024-10-08 16:11:56.496826
1971,1101,3,2024-10-08 16:11:56.496826
1972,1101,5,2024-10-08 16:11:56.496826
1973,1102,7,2024-10-08 16:11:56.496826
1974,1103,8,2024-10-08 16:11:56.496826
1975,1104,6,2024-10-08 16:11:56.496826
1976,1105,2,2024-10-08 16:11:56.496826
1977,1105,3,2024-10-08 16:11:56.496826
1978,1105,7,2024-10-08 16:11:56.496826
1979,1106,9,2024-10-08 16:11:56.496826
1980,1106,10,2024-10-08 16:11:56.496826
1981,1106,11,2024-10-08 16:11:56.496826
1982,1106,12,2024-10-08 16:11:56.496826
1983,1107,14,2024-10-08 16:11:56.496826
1984,1108,2,2024-10-08 16:11:56.496826
1985,1108,3,2024-10-08 16:11:56.496826
1986,1109,2,2024-10-08 16:11:56.496826
1987,1109,9,2024-10-08 16:11:56.496826
1988,1110,7,2024-10-08 16:11:56.496826
1989,1111,2,2024-10-08 16:11:56.496826
1990,1111,4,2024-10-08 16:11:56.496826
1991,1111,7,2024-10-08 16:11:56.496826
1992,1111,8,2024-10-08 16:11:56.496826
1993,1112,14,2024-10-08 16:11:56.496826
1994,1113,6,2024-10-08 16:11:56.496826
1995,1114,9,2024-10-08 16:11:56.496826
1996,1115,4,2024-10-08 16:11:56.496826
1997,1116,2,2024-10-08 16:11:56.496826
1998,1116,7,2024-10-08 16:11:56.496826
1999,1117,6,2024-10-08 16:11:56.496826
2000,1118,2,2024-10-08 16:11:56.496826
2001,1119,15,2024-10-08 16:11:56.496826
2002,1120,5,2024-10-08 16:11:56.496826
2003,1120,14,2024-10-08 16:11:56.496826
2004,1121,6,2024-10-08 16:11:56.496826
2005,1122,3,2024-10-08 16:11:56.496826
2006,1122,9,2024-10-08 16:11:56.496826
2007,1123,2,2024-10-08 16:11:56.496826
2008,1123,7,2024-10-08 16:11:56.496826
2009,1124,3,2024-10-08 16:11:56.496826
2010,1124,6,2024-10-08 16:11:56.496826
2011,1124,9,2024-10-08 16:11:56.496826
2012,1125,3,2024-10-08 16:11:56.496826
2013,1126,10,2024-10-08 16:11:56.496826
2014,1126,11,2024-10-08 16:11:56.496826
2015,1126,12,2024-10-08 16:11:56.496826
2016,1127,7,2024-10-08 16:11:56.496826
2017,1127,8,2024-10-08 16:11:56.496826
2018,1127,9,2024-10-08 16:11:56.496826
2019,1128,6,2024-10-08 16:11:56.496826
2020,1129,8,2024-10-08 16:11:56.496826
2021,1130,5,2024-10-08 16:11:56.496826
2022,1130,6,2024-10-08 16:11:56.496826
2023,1131,15,2024-10-08 16:11:56.496826
2024,1132,2,2024-10-08 16:11:56.496826
2025,1132,6,2024-10-08 16:11:56.496826
2026,1132,7,2024-10-08 16:11:56.496826
2027,1132,9,2024-10-08 16:11:56.496826
2028,1133,10,2024-10-08 16:11:56.496826
2029,1133,11,2024-10-08 16:11:56.496826
2030,1133,12,2024-10-08 16:11:56.496826
2031,1134,3,2024-10-08 16:11:56.496826
2032,1135,6,2024-10-08 16:11:56.496826
2033,1136,6,2024-10-08 16:11:56.496826
2034,1137,6,2024-10-08 16:11:56.496826
2035,1138,6,2024-10-08 16:11:56.496826
2036,1139,6,2024-10-08 16:11:56.496826
2037,1140,5,2024-10-08 16:11:56.496826
2038,1141,2,2024-10-08 16:11:56.496826
2039,1141,4,2024-10-08 16:11:56.496826
2040,1141,6,2024-10-08 16:11:56.496826
2041,1141,8,2024-10-08 16:11:56.496826
2042,1142,5,2024-10-08 16:11:56.496826
2043,1142,9,2024-10-08 16:11:56.496826
2044,1143,5,2024-10-08 16:11:56.496826
2045,1144,2,2024-10-08 16:11:56.496826
2046,1144,3,2024-10-08 16:11:56.496826
2047,1144,7,2024-10-08 16:11:56.496826
2048,1144,9,2024-10-08 16:11:56.496826
2049,1145,6,2024-10-08 16:11:56.496826
2050,1146,3,2024-10-08 16:11:56.496826
2051,1146,5,2024-10-08 16:11:56.496826
2052,1147,3,2024-10-08 16:11:56.496826
2053,1148,5,2024-10-08 16:11:56.496826
2054,1148,6,2024-10-08 16:11:56.496826
2055,1149,2,2024-10-08 16:11:56.496826
2056,1149,9,2024-10-08 16:11:56.496826
2057,1150,10,2024-10-08 16:11:56.496826
2058,1150,11,2024-10-08 16:11:56.496826
2059,1150,12,2024-10-08 16:11:56.496826
2060,1151,3,2024-10-08 16:11:56.496826
2061,1151,6,2024-10-08 16:11:56.496826
2062,1152,5,2024-10-08 16:11:56.496826
2063,1153,3,2024-10-08 16:11:56.496826
2064,1153,5,2024-10-08 16:11:56.496826
2065,1153,8,2024-10-08 16:11:56.496826
2066,1153,9,2024-10-08 16:11:56.496826
2067,1154,2,2024-10-08 16:11:56.496826
2068,1155,2,2024-10-08 16:11:56.496826
2069,1155,5,2024-10-08 16:11:56.496826
2070,1155,6,2024-10-08 16:11:56.496826
2071,1156,6,2024-10-08 16:11:56.496826
2072,1157,14,2024-10-08 16:11:56.496826
2073,1158,14,2024-10-08 16:11:56.496826
2074,1159,2,2024-10-08 16:11:56.496826
2075,1160,2,2024-10-08 16:11:56.496826
2076,1160,7,2024-10-08 16:11:56.496826
2077,1161,2,2024-10-08 16:11:56.496826
2078,1162,6,2024-10-08 16:11:56.496826
2079,1163,6,2024-10-08 16:11:56.496826
2080,1164,3,2024-10-08 16:11:56.496826
2081,1165,6,2024-10-08 16:11:56.496826
2082,1166,5,2024-10-08 16:11:56.496826
2083,1167,14,2024-10-08 16:11:56.496826
2084,1168,2,2024-10-08 16:11:56.496826
2085,1169,6,2024-10-08 16:11:56.496826
2086,1170,14,2024-10-08 16:11:56.496826
2087,1171,7,2024-10-08 16:11:56.496826
2088,1172,6,2024-10-08 16:11:56.496826
2089,1172,7,2024-10-08 16:11:56.496826
2090,1173,6,2024-10-08 16:11:56.496826
2091,1173,12,2024-10-08 16:11:56.496826
2092,1174,2,2024-10-08 16:11:56.496826
2093,1174,4,2024-10-08 16:11:56.496826
2094,1174,5,2024-10-08 16:11:56.496826
2095,1174,8,2024-10-08 16:11:56.496826
2096,1174,9,2024-10-08 16:11:56.496826
2097,1174,10,2024-10-08 16:11:56.496826
2098,1174,11,2024-10-08 16:11:56.496826
2099,1174,12,2024-10-08 16:11:56.496826
2100,1174,15,2024-10-08 16:11:56.496826
2101,1175,2,2024-10-08 16:11:56.496826
2102,1175,9,2024-10-08 16:11:56.496826
2103,1176,3,2024-10-08 16:11:56.496826
2104,1177,4,2024-10-08 16:11:56.496826
2105,1177,6,2024-10-08 16:11:56.496826
2106,1177,8,2024-10-08 16:11:56.496826
2107,1178,14,2024-10-08 16:11:56.496826
2108,1179,14,2024-10-08 16:11:56.496826
2109,1180,6,2024-10-08 16:11:56.496826
2110,1181,10,2024-10-08 16:11:56.496826
2111,1181,11,2024-10-08 16:11:56.496826
2112,1181,12,2024-10-08 16:11:56.496826
2113,1182,2,2024-10-08 16:11:56.496826
2114,1182,3,2024-10-08 16:11:56.496826
2115,1183,4,2024-10-08 16:11:56.496826
2116,1183,6,2024-10-08 16:11:56.496826
2117,1183,8,2024-10-08 16:11:56.496826
2118,1184,2,2024-10-08 16:11:56.496826
2119,1184,7,2024-10-08 16:11:56.496826
2120,1185,5,2024-10-08 16:11:56.496826
2121,1185,6,2024-10-08 16:11:56.496826
2122,1185,12,2024-10-08 16:11:56.496826
2123,1186,5,2024-10-08 16:11:56.496826
2124,1186,6,2024-10-08 16:11:56.496826
2125,1186,10,2024-10-08 16:11:56.496826
2126,1186,11,2024-10-08 16:11:56.496826
2127,1186,12,2024-10-08 16:11:56.496826
2128,1187,2,2024-10-08 16:11:56.496826
2129,1187,14,2024-10-08 16:11:56.496826
2130,1188,5,2024-10-08 16:11:56.496826
2131,1188,8,2024-10-08 16:11:56.496826
2132,1189,2,2024-10-08 16:11:56.496826
2133,1190,14,2024-10-08 16:11:56.496826
2134,1191,4,2024-10-08 16:11:56.496826
2135,1192,3,2024-10-08 16:11:56.496826
2136,1192,10,2024-10-08 16:11:56.496826
2137,1192,11,2024-10-08 16:11:56.496826
2138,1192,12,2024-10-08 16:11:56.496826
2139,1193,14,2024-10-08 16:11:56.496826
2140,1194,2,2024-10-08 16:11:56.496826
2141,1194,3,2024-10-08 16:11:56.496826
2142,1194,7,2024-10-08 16:11:56.496826
2143,1195,9,2024-10-08 16:11:56.496826
2144,1196,2,2024-10-08 16:11:56.496826
2145,1197,3,2024-10-08 16:11:56.496826
2146,1197,9,2024-10-08 16:11:56.496826
2147,1198,2,2024-10-08 16:11:56.496826
2148,1199,9,2024-10-08 16:11:56.496826
2149,1200,3,2024-10-08 16:11:56.496826
2150,1201,5,2024-10-08 16:11:56.496826
2151,1202,2,2024-10-08 16:11:56.496826
2152,1202,6,2024-10-08 16:11:56.496826
2153,1202,7,2024-10-08 16:11:56.496826
2154,1203,7,2024-10-08 16:11:56.496826
2155,1204,3,2024-10-08 16:11:56.496826
2156,1204,7,2024-10-08 16:11:56.496826
2157,1204,9,2024-10-08 16:11:56.496826
2158,1205,14,2024-10-08 16:11:56.496826
2159,1205,15,2024-10-08 16:11:56.496826
2160,1206,14,2024-10-08 16:11:56.496826
2161,1207,6,2024-10-08 16:11:56.496826
2162,1207,14,2024-10-08 16:11:56.496826
2163,1208,6,2024-10-08 16:11:56.496826
2164,1209,7,2024-10-08 16:11:56.496826
2165,1210,9,2024-10-08 16:11:56.496826
2166,1211,6,2024-10-08 16:11:56.496826
2167,1212,3,2024-10-08 16:11:56.496826
2168,1212,10,2024-10-08 16:11:56.496826
2169,1212,11,2024-10-08 16:11:56.496826
2170,1212,12,2024-10-08 16:11:56.496826
2171,1213,2,2024-10-08 16:11:56.496826
2172,1213,3,2024-10-08 16:11:56.496826
2173,1213,6,2024-10-08 16:11:56.496826
2174,1213,7,2024-10-08 16:11:56.496826
2175,1214,3,2024-10-08 16:11:56.496826
2176,1214,10,2024-10-08 16:11:56.496826
2177,1214,11,2024-10-08 16:11:56.496826
2178,1214,12,2024-10-08 16:11:56.496826
2179,1215,9,2024-10-08 16:11:56.496826
2180,1216,10,2024-10-08 16:11:56.496826
2181,1216,11,2024-10-08 16:11:56.496826
2182,1216,12,2024-10-08 16:11:56.496826
2183,1217,14,2024-10-08 16:11:56.496826
2184,1218,9,2024-10-08 16:11:56.496826
2185,1219,6,2024-10-08 16:11:56.496826
2186,1220,4,2024-10-08 16:11:56.496826
2187,1220,6,2024-10-08 16:11:56.496826
2188,1220,8,2024-10-08 16:11:56.496826
2189,1221,9,2024-10-08 16:11:56.496826
2190,1222,3,2024-10-08 16:11:56.496826
2191,1222,6,2024-10-08 16:11:56.496826
2192,1222,9,2024-10-08 16:11:56.496826
2193,1223,6,2024-10-08 16:11:56.496826
2194,1224,2,2024-10-08 16:11:56.496826
2195,1224,3,2024-10-08 16:11:56.496826
2196,1224,7,2024-10-08 16:11:56.496826
2197,1225,14,2024-10-08 16:11:56.496826
2198,1226,14,2024-10-08 16:11:56.496826
2199,1227,2,2024-10-08 16:11:56.496826
2200,1227,7,2024-10-08 16:11:56.496826
2201,1227,9,2024-10-08 16:11:56.496826
2202,1228,6,2024-10-08 16:11:56.496826
2203,1229,8,2024-10-08 16:11:56.496826
2204,1230,3,2024-10-08 16:11:56.496826
2205,1231,5,2024-10-08 16:11:56.496826
2206,1231,15,2024-10-08 16:11:56.496826
2207,1232,6,2024-10-08 16:11:56.496826
2208,1233,15,2024-10-08 16:11:56.496826
2209,1234,3,2024-10-08 16:11:56.496826
2210,1235,5,2024-10-08 16:11:56.496826
2211,1236,6,2024-10-08 16:11:56.496826
2212,1236,7,2024-10-08 16:11:56.496826
2213,1237,2,2024-10-08 16:11:56.496826
2214,1237,7,2024-10-08 16:11:56.496826
2215,1237,10,2024-10-08 16:11:56.496826
2216,1238,5,2024-10-08 16:11:56.496826
2217,1238,6,2024-10-08 16:11:56.496826
2218,1239,3,2024-10-08 16:11:56.496826
2219,1239,12,2024-10-08 16:11:56.496826
2220,1240,6,2024-10-08 16:11:56.496826
2221,1241,6,2024-10-08 16:11:56.496826
2222,1242,14,2024-10-08 16:11:56.496826
2223,1243,6,2024-10-08 16:11:56.496826
2224,1244,3,2024-10-08 16:11:56.496826
2225,1245,3,2024-10-08 16:11:56.496826
2226,1246,8,2024-10-08 16:11:56.496826
2227,1247,2,2024-10-08 16:11:56.496826
2228,1247,7,2024-10-08 16:11:56.496826
2229,1248,6,2024-10-08 16:11:56.496826
2230,1248,14,2024-10-08 16:11:56.496826
2231,1249,6,2024-10-08 16:11:56.496826
2232,1250,14,2024-10-08 16:11:56.496826
2233,1251,2,2024-10-08 16:11:56.496826
2234,1251,5,2024-10-08 16:11:56.496826
2235,1251,7,2024-10-08 16:11:56.496826
2236,1252,9,2024-10-08 16:11:56.496826
2237,1253,3,2024-10-08 16:11:56.496826
2238,1254,2,2024-10-08 16:11:56.496826
2239,1254,6,2024-10-08 16:11:56.496826
2240,1254,7,2024-10-08 16:11:56.496826
2241,1255,2,2024-10-08 16:11:56.496826
2242,1256,3,2024-10-08 16:11:56.496826
2243,1256,9,2024-10-08 16:11:56.496826
2244,1256,14,2024-10-08 16:11:56.496826
2245,1257,2,2024-10-08 16:11:56.496826
2246,1257,7,2024-10-08 16:11:56.496826
2247,1258,6,2024-10-08 16:11:56.496826
2248,1259,6,2024-10-08 16:11:56.496826
2249,1260,6,2024-10-08 16:11:56.496826
2250,1261,2,2024-10-08 16:11:56.496826
2251,1261,3,2024-10-08 16:11:56.496826
2252,1262,2,2024-10-08 16:11:56.496826
2253,1262,3,2024-10-08 16:11:56.496826
2254,1262,5,2024-10-08 16:11:56.496826
2255,1262,6,2024-10-08 16:11:56.496826
2256,1262,7,2024-10-08 16:11:56.496826
2257,1263,6,2024-10-08 16:11:56.496826
2258,1264,6,2024-10-08 16:11:56.496826
2259,1265,2,2024-10-08 16:11:56.496826
2260,1266,3,2024-10-08 16:11:56.496826
2261,1266,10,2024-10-08 16:11:56.496826
2262,1266,11,2024-10-08 16:11:56.496826
2263,1266,12,2024-10-08 16:11:56.496826
2264,1267,3,2024-10-08 16:11:56.496826
2265,1267,8,2024-10-08 16:11:56.496826
2266,1268,6,2024-10-08 16:11:56.496826
2267,1269,14,2024-10-08 16:11:56.496826
2268,1270,6,2024-10-08 16:11:56.496826
2269,1271,6,2024-10-08 16:11:56.496826
2270,1272,2,2024-10-08 16:11:56.496826
2271,1272,5,2024-10-08 16:11:56.496826
2272,1272,6,2024-10-08 16:11:56.496826
2273,1273,2,2024-10-08 16:11:56.496826
2274,1274,6,2024-10-08 16:11:56.496826
2275,1275,14,2024-10-08 16:11:56.496826
2276,1276,15,2024-10-08 16:11:56.496826
2277,1277,3,2024-10-08 16:11:56.496826
2278,1278,3,2024-10-08 16:11:56.496826
2279,1279,2,2024-10-08 16:11:56.496826
2280,1280,2,2024-10-08 16:11:56.496826
2281,1280,6,2024-10-08 16:11:56.496826
2282,1280,7,2024-10-08 16:11:56.496826
2283,1281,2,2024-10-08 16:11:56.496826
2284,1281,3,2024-10-08 16:11:56.496826
2285,1282,3,2024-10-08 16:11:56.496826
2286,1283,5,2024-10-08 16:11:56.496826
2287,1284,2,2024-10-08 16:11:56.496826
2288,1284,5,2024-10-08 16:11:56.496826
2289,1284,6,2024-10-08 16:11:56.496826
2290,1284,7,2024-10-08 16:11:56.496826
2291,1285,6,2024-10-08 16:11:56.496826
2292,1286,6,2024-10-08 16:11:56.496826
2293,1287,5,2024-10-08 16:11:56.496826
2294,1288,3,2024-10-08 16:11:56.496826
2295,1289,8,2024-10-08 16:11:56.496826
2296,1289,9,2024-10-08 16:11:56.496826
2297,1290,5,2024-10-08 16:11:56.496826
2298,1290,9,2024-10-08 16:11:56.496826
2299,1291,6,2024-10-08 16:11:56.496826
2300,1291,10,2024-10-08 16:11:56.496826
2301,1291,11,2024-10-08 16:11:56.496826
2302,1291,12,2024-10-08 16:11:56.496826
2303,1292,5,2024-10-08 16:11:56.496826
2304,1293,5,2024-10-08 16:11:56.496826
2305,1293,14,2024-10-08 16:11:56.496826
2306,1294,6,2024-10-08 16:11:56.496826
2307,1295,9,2024-10-08 16:11:56.496826
2308,1296,3,2024-10-08 16:11:56.496826
2309,1296,6,2024-10-08 16:11:56.496826
2310,1297,3,2024-10-08 16:11:56.496826
2311,1297,5,2024-10-08 16:11:56.496826
2312,1297,14,2024-10-08 16:11:56.496826
2313,1298,2,2024-10-08 16:11:56.496826
2314,1298,9,2024-10-08 16:11:56.496826
2315,1299,6,2024-10-08 16:11:56.496826
2316,1299,7,2024-10-08 16:11:56.496826
2317,1299,8,2024-10-08 16:11:56.496826
2318,1300,2,2024-10-08 16:11:56.496826
2319,1300,3,2024-10-08 16:11:56.496826
2320,1301,2,2024-10-08 16:11:56.496826
2321,1301,6,2024-10-08 16:11:56.496826
2322,1302,9,2024-10-08 16:11:56.496826
2323,1303,9,2024-10-08 16:11:56.496826
2324,1304,2,2024-10-08 16:11:56.496826
2325,1304,7,2024-10-08 16:11:56.496826
2326,1305,7,2024-10-08 16:11:56.496826
2327,1306,2,2024-10-08 16:11:56.496826
2328,1306,6,2024-10-08 16:11:56.496826
2329,1307,3,2024-10-08 16:11:56.496826
2330,1308,6,2024-10-08 16:11:56.496826
2331,1309,8,2024-10-08 16:11:56.496826
2332,1310,2,2024-10-08 16:11:56.496826
2333,1310,6,2024-10-08 16:11:56.496826
2334,1311,6,2024-10-08 16:11:56.496826
2335,1312,14,2024-10-08 16:11:56.496826
2336,1313,3,2024-10-08 16:11:56.496826
2337,1314,6,2024-10-08 16:11:56.496826
2338,1315,3,2024-10-08 16:11:56.496826
2339,1316,6,2024-10-08 16:11:56.496826
2340,1317,6,2024-10-08 16:11:56.496826
2341,1318,12,2024-10-08 16:11:56.496826
2342,1318,14,2024-10-08 16:11:56.496826
2343,1319,3,2024-10-08 16:11:56.496826
2344,1319,10,2024-10-08 16:11:56.496826
2345,1319,11,2024-10-08 16:11:56.496826
2346,1319,12,2024-10-08 16:11:56.496826
2347,1320,14,2024-10-08 16:11:56.496826
2348,1321,6,2024-10-08 16:11:56.496826
2349,1322,6,2024-10-08 16:11:56.496826
2350,1323,14,2024-10-08 16:11:56.496826
2351,1324,6,2024-10-08 16:11:56.496826
2352,1325,2,2024-10-08 16:11:56.496826
2353,1325,9,2024-10-08 16:11:56.496826
2354,1326,5,2024-10-08 16:11:56.496826
2355,1327,6,2024-10-08 16:11:56.496826
2356,1328,3,2024-10-08 16:11:56.496826
2357,1328,7,2024-10-08 16:11:56.496826
2358,1329,5,2024-10-08 16:11:56.496826
2359,1330,6,2024-10-08 16:11:56.496826
2360,1331,3,2024-10-08 16:11:56.496826
2361,1331,13,2024-10-08 16:11:56.496826
2362,1332,6,2024-10-08 16:11:56.496826
2363,1332,10,2024-10-08 16:11:56.496826
2364,1332,11,2024-10-08 16:11:56.496826
2365,1332,12,2024-10-08 16:11:56.496826
2366,1333,2,2024-10-08 16:11:56.496826
2367,1333,6,2024-10-08 16:11:56.496826
2368,1334,2,2024-10-08 16:11:56.496826
2369,1334,6,2024-10-08 16:11:56.496826
2370,1335,15,2024-10-08 16:11:56.496826
2371,1336,3,2024-10-08 16:11:56.496826
2372,1337,14,2024-10-08 16:11:56.496826
2373,1338,5,2024-10-08 16:11:56.496826
2374,1338,15,2024-10-08 16:11:56.496826
2375,1339,2,2024-10-08 16:11:56.496826
2376,1340,4,2024-10-08 16:11:56.496826
2377,1340,6,2024-10-08 16:11:56.496826
2378,1340,8,2024-10-08 16:11:56.496826
2379,1340,9,2024-10-08 16:11:56.496826
2380,1341,6,2024-10-08 16:11:56.496826
2381,1342,6,2024-10-08 16:11:56.496826
2382,1342,15,2024-10-08 16:11:56.496826
2383,1343,2,2024-10-08 16:11:56.496826
2384,1343,7,2024-10-08 16:11:56.496826
2385,1343,9,2024-10-08 16:11:56.496826
2386,1344,3,2024-10-08 16:11:56.496826
2387,1345,2,2024-10-08 16:11:56.496826
2388,1345,6,2024-10-08 16:11:56.496826
2389,1345,9,2024-10-08 16:11:56.496826
2390,1346,2,2024-10-08 16:11:56.496826
2391,1346,7,2024-10-08 16:11:56.496826
2392,1346,9,2024-10-08 16:11:56.496826
2393,1347,3,2024-10-08 16:11:56.496826
2394,1347,15,2024-10-08 16:11:56.496826
2395,1348,2,2024-10-08 16:11:56.496826
2396,1348,3,2024-10-08 16:11:56.496826
2397,1348,6,2024-10-08 16:11:56.496826
2398,1348,9,2024-10-08 16:11:56.496826
2399,1349,14,2024-10-08 16:11:56.496826
2400,1350,3,2024-10-08 16:11:56.496826
2401,1351,6,2024-10-08 16:11:56.496826
2402,1351,7,2024-10-08 16:11:56.496826
2403,1352,3,2024-10-08 16:11:56.496826
2404,1353,9,2024-10-08 16:11:56.496826
2405,1354,3,2024-10-08 16:11:56.496826
2406,1354,5,2024-10-08 16:11:56.496826
2407,1354,8,2024-10-08 16:11:56.496826
2408,1355,6,2024-10-08 16:11:56.496826
2409,1356,6,2024-10-08 16:11:56.496826
2410,1357,2,2024-10-08 16:11:56.496826
2411,1357,9,2024-10-08 16:11:56.496826
2412,1358,2,2024-10-08 16:11:56.496826
2413,1359,2,2024-10-08 16:11:56.496826
2414,1360,5,2024-10-08 16:11:56.496826
2415,1361,3,2024-10-08 16:11:56.496826
2416,1362,9,2024-10-08 16:11:56.496826
2417,1363,6,2024-10-08 16:11:56.496826
2418,1364,2,2024-10-08 16:11:56.496826
2419,1364,6,2024-10-08 16:11:56.496826
2420,1365,3,2024-10-08 16:11:56.496826
2421,1366,15,2024-10-08 16:11:56.496826
2422,1367,2,2024-10-08 16:11:56.496826
2423,1368,14,2024-10-08 16:11:56.496826
2424,1369,14,2024-10-08 16:11:56.496826
2425,1370,2,2024-10-08 16:11:56.496826
2426,1370,3,2024-10-08 16:11:56.496826
2427,1370,6,2024-10-08 16:11:56.496826
2428,1370,7,2024-10-08 16:11:56.496826
2429,1371,3,2024-10-08 16:11:56.496826
2430,1371,5,2024-10-08 16:11:56.496826
2431,1371,10,2024-10-08 16:11:56.496826
2432,1371,11,2024-10-08 16:11:56.496826
2433,1371,12,2024-10-08 16:11:56.496826
2434,1372,5,2024-10-08 16:11:56.496826
2435,1373,2,2024-10-08 16:11:56.496826
2436,1373,7,2024-10-08 16:11:56.496826
2437,1374,6,2024-10-08 16:11:56.496826
2438,1375,3,2024-10-08 16:11:56.496826
2439,1375,5,2024-10-08 16:11:56.496826
2440,1375,8,2024-10-08 16:11:56.496826
2441,1376,5,2024-10-08 16:11:56.496826
2442,1376,10,2024-10-08 16:11:56.496826
2443,1376,11,2024-10-08 16:11:56.496826
