id,skill_id,user_id,competency,data_loaded_at
4789,106,498,intermediate,2024-10-08 16:11:56.496826
4790,109,498,advanced,2024-10-08 16:11:56.496826
4791,116,498,intermediate,2024-10-08 16:11:56.496826
4792,115,498,beginner,2024-10-08 16:11:56.496826
4793,69,499,intermediate,2024-10-08 16:11:56.496826
4794,68,499,intermediate,2024-10-08 16:11:56.496826
4795,66,499,beginner,2024-10-08 16:11:56.496826
4796,55,499,intermediate,2024-10-08 16:11:56.496826
4797,19,499,intermediate,2024-10-08 16:11:56.496826
4798,179,501,intermediate,2024-10-08 16:11:56.496826
4799,27,501,advanced,2024-10-08 16:11:56.496826
4800,9,501,intermediate,2024-10-08 16:11:56.496826
4801,23,501,beginner,2024-10-08 16:11:56.496826
4802,21,501,advanced,2024-10-08 16:11:56.496826
4803,39,501,intermediate,2024-10-08 16:11:56.496826
4804,25,501,intermediate,2024-10-08 16:11:56.496826
4805,36,501,intermediate,2024-10-08 16:11:56.496826
4806,24,501,beginner,2024-10-08 16:11:56.496826
4807,28,501,advanced,2024-10-08 16:11:56.496826
4808,38,501,beginner,2024-10-08 16:11:56.496826
4809,115,502,intermediate,2024-10-08 16:11:56.496826
4810,114,502,intermediate,2024-10-08 16:11:56.496826
4811,113,502,intermediate,2024-10-08 16:11:56.496826
4812,110,502,intermediate,2024-10-08 16:11:56.496826
4813,111,502,beginner,2024-10-08 16:11:56.496826
4814,109,502,beginner,2024-10-08 16:11:56.496826
4815,20,503,beginner,2024-10-08 16:11:56.496826
4816,80,503,intermediate,2024-10-08 16:11:56.496826
4817,53,503,intermediate,2024-10-08 16:11:56.496826
4818,81,503,intermediate,2024-10-08 16:11:56.496826
4819,75,503,intermediate,2024-10-08 16:11:56.496826
4820,76,503,advanced,2024-10-08 16:11:56.496826
4821,83,503,beginner,2024-10-08 16:11:56.496826
4822,13,503,intermediate,2024-10-08 16:11:56.496826
4823,88,503,intermediate,2024-10-08 16:11:56.496826
4824,84,503,intermediate,2024-10-08 16:11:56.496826
4825,82,503,beginner,2024-10-08 16:11:56.496826
4826,85,503,advanced,2024-10-08 16:11:56.496826
4827,32,504,intermediate,2024-10-08 16:11:56.496826
4828,38,504,beginner,2024-10-08 16:11:56.496826
4829,82,504,beginner,2024-10-08 16:11:56.496826
4830,29,504,intermediate,2024-10-08 16:11:56.496826
4831,37,504,advanced,2024-10-08 16:11:56.496826
4832,50,505,intermediate,2024-10-08 16:11:56.496826
4833,60,505,beginner,2024-10-08 16:11:56.496826
4834,58,505,intermediate,2024-10-08 16:11:56.496826
4835,82,506,beginner,2024-10-08 16:11:56.496826
4836,30,506,advanced,2024-10-08 16:11:56.496826
4837,35,506,beginner,2024-10-08 16:11:56.496826
4838,9,506,intermediate,2024-10-08 16:11:56.496826
4839,29,506,beginner,2024-10-08 16:11:56.496826
4840,39,506,intermediate,2024-10-08 16:11:56.496826
4841,22,506,beginner,2024-10-08 16:11:56.496826
4842,31,506,intermediate,2024-10-08 16:11:56.496826
4843,157,507,beginner,2024-10-08 16:11:56.496826
4844,160,507,intermediate,2024-10-08 16:11:56.496826
4845,154,507,intermediate,2024-10-08 16:11:56.496826
4846,152,507,beginner,2024-10-08 16:11:56.496826
4847,161,507,beginner,2024-10-08 16:11:56.496826
4848,159,507,intermediate,2024-10-08 16:11:56.496826
4849,27,508,advanced,2024-10-08 16:11:56.496826
4850,140,508,intermediate,2024-10-08 16:11:56.496826
4851,130,508,beginner,2024-10-08 16:11:56.496826
4852,138,508,beginner,2024-10-08 16:11:56.496826
4853,150,509,intermediate,2024-10-08 16:11:56.496826
4854,142,509,advanced,2024-10-08 16:11:56.496826
4855,145,509,beginner,2024-10-08 16:11:56.496826
4856,110,510,beginner,2024-10-08 16:11:56.496826
4857,117,510,advanced,2024-10-08 16:11:56.496826
4858,111,510,beginner,2024-10-08 16:11:56.496826
4859,107,510,beginner,2024-10-08 16:11:56.496826
4860,112,510,beginner,2024-10-08 16:11:56.496826
4861,108,510,beginner,2024-10-08 16:11:56.496826
4862,47,511,intermediate,2024-10-08 16:11:56.496826
4863,99,511,beginner,2024-10-08 16:11:56.496826
4864,93,511,advanced,2024-10-08 16:11:56.496826
4865,91,511,intermediate,2024-10-08 16:11:56.496826
4866,103,511,advanced,2024-10-08 16:11:56.496826
4867,104,511,intermediate,2024-10-08 16:11:56.496826
4868,101,511,advanced,2024-10-08 16:11:56.496826
4869,96,511,beginner,2024-10-08 16:11:56.496826
4870,90,511,intermediate,2024-10-08 16:11:56.496826
4871,51,511,advanced,2024-10-08 16:11:56.496826
4872,17,512,intermediate,2024-10-08 16:11:56.496826
4873,6,512,intermediate,2024-10-08 16:11:56.496826
4874,16,512,intermediate,2024-10-08 16:11:56.496826
4875,15,512,intermediate,2024-10-08 16:11:56.496826
4876,14,512,intermediate,2024-10-08 16:11:56.496826
4877,4,512,intermediate,2024-10-08 16:11:56.496826
4878,12,512,intermediate,2024-10-08 16:11:56.496826
4879,13,512,intermediate,2024-10-08 16:11:56.496826
4880,7,512,intermediate,2024-10-08 16:11:56.496826
4881,10,512,beginner,2024-10-08 16:11:56.496826
4882,8,512,advanced,2024-10-08 16:11:56.496826
4883,149,513,intermediate,2024-10-08 16:11:56.496826
4884,151,513,beginner,2024-10-08 16:11:56.496826
4885,81,514,beginner,2024-10-08 16:11:56.496826
4886,77,514,advanced,2024-10-08 16:11:56.496826
4887,86,514,intermediate,2024-10-08 16:11:56.496826
4888,85,514,intermediate,2024-10-08 16:11:56.496826
4889,2,515,beginner,2024-10-08 16:11:56.496826
4890,18,515,intermediate,2024-10-08 16:11:56.496826
4891,19,515,intermediate,2024-10-08 16:11:56.496826
4892,20,515,intermediate,2024-10-08 16:11:56.496826
4893,6,515,intermediate,2024-10-08 16:11:56.496826
4894,4,515,intermediate,2024-10-08 16:11:56.496826
4895,13,515,intermediate,2024-10-08 16:11:56.496826
4896,7,515,advanced,2024-10-08 16:11:56.496826
4897,8,515,beginner,2024-10-08 16:11:56.496826
4898,12,515,intermediate,2024-10-08 16:11:56.496826
4899,15,515,intermediate,2024-10-08 16:11:56.496826
4900,103,516,advanced,2024-10-08 16:11:56.496826
4901,47,516,beginner,2024-10-08 16:11:56.496826
4902,101,516,intermediate,2024-10-08 16:11:56.496826
4903,104,516,intermediate,2024-10-08 16:11:56.496826
4904,99,516,advanced,2024-10-08 16:11:56.496826
4905,95,516,beginner,2024-10-08 16:11:56.496826
4906,51,516,beginner,2024-10-08 16:11:56.496826
4907,92,516,beginner,2024-10-08 16:11:56.496826
4908,96,516,intermediate,2024-10-08 16:11:56.496826
4909,105,516,intermediate,2024-10-08 16:11:56.496826
4910,108,517,advanced,2024-10-08 16:11:56.496826
4911,111,517,intermediate,2024-10-08 16:11:56.496826
4912,116,517,beginner,2024-10-08 16:11:56.496826
4913,13,518,beginner,2024-10-08 16:11:56.496826
4914,6,518,beginner,2024-10-08 16:11:56.496826
4915,86,518,intermediate,2024-10-08 16:11:56.496826
4916,54,518,intermediate,2024-10-08 16:11:56.496826
4917,157,519,intermediate,2024-10-08 16:11:56.496826
4918,156,519,intermediate,2024-10-08 16:11:56.496826
4919,155,519,beginner,2024-10-08 16:11:56.496826
4920,110,520,intermediate,2024-10-08 16:11:56.496826
4921,114,520,intermediate,2024-10-08 16:11:56.496826
4922,13,521,intermediate,2024-10-08 16:11:56.496826
4923,18,521,intermediate,2024-10-08 16:11:56.496826
4924,11,521,beginner,2024-10-08 16:11:56.496826
4925,14,521,intermediate,2024-10-08 16:11:56.496826
4926,20,521,intermediate,2024-10-08 16:11:56.496826
4927,68,522,intermediate,2024-10-08 16:11:56.496826
4928,65,522,intermediate,2024-10-08 16:11:56.496826
4929,6,522,intermediate,2024-10-08 16:11:56.496826
4930,4,523,beginner,2024-10-08 16:11:56.496826
4931,17,523,beginner,2024-10-08 16:11:56.496826
4932,13,523,intermediate,2024-10-08 16:11:56.496826
4933,12,523,beginner,2024-10-08 16:11:56.496826
4934,93,524,beginner,2024-10-08 16:11:56.496826
4935,91,524,advanced,2024-10-08 16:11:56.496826
4936,103,524,beginner,2024-10-08 16:11:56.496826
4937,101,524,intermediate,2024-10-08 16:11:56.496826
4938,22,524,intermediate,2024-10-08 16:11:56.496826
4939,46,525,beginner,2024-10-08 16:11:56.496826
4940,44,525,beginner,2024-10-08 16:11:56.496826
4941,45,525,beginner,2024-10-08 16:11:56.496826
4942,1,525,intermediate,2024-10-08 16:11:56.496826
4943,8,526,beginner,2024-10-08 16:11:56.496826
4944,55,526,beginner,2024-10-08 16:11:56.496826
4945,16,526,intermediate,2024-10-08 16:11:56.496826
4946,4,526,beginner,2024-10-08 16:11:56.496826
4947,9,526,intermediate,2024-10-08 16:11:56.496826
4948,5,526,beginner,2024-10-08 16:11:56.496826
4949,19,526,intermediate,2024-10-08 16:11:56.496826
4950,55,527,intermediate,2024-10-08 16:11:56.496826
4951,9,527,intermediate,2024-10-08 16:11:56.496826
4952,16,527,beginner,2024-10-08 16:11:56.496826
4953,11,527,intermediate,2024-10-08 16:11:56.496826
4954,31,528,beginner,2024-10-08 16:11:56.496826
4955,179,528,beginner,2024-10-08 16:11:56.496826
4956,9,528,beginner,2024-10-08 16:11:56.496826
4957,39,528,beginner,2024-10-08 16:11:56.496826
4958,37,528,advanced,2024-10-08 16:11:56.496826
4959,38,528,intermediate,2024-10-08 16:11:56.496826
4960,33,528,intermediate,2024-10-08 16:11:56.496826
4961,29,528,intermediate,2024-10-08 16:11:56.496826
4962,32,528,beginner,2024-10-08 16:11:56.496826
4963,26,528,advanced,2024-10-08 16:11:56.496826
4964,82,528,advanced,2024-10-08 16:11:56.496826
4965,9,529,advanced,2024-10-08 16:11:56.496826
4966,179,529,intermediate,2024-10-08 16:11:56.496826
4967,82,529,beginner,2024-10-08 16:11:56.496826
4968,30,529,advanced,2024-10-08 16:11:56.496826
4969,25,529,intermediate,2024-10-08 16:11:56.496826
4970,33,529,intermediate,2024-10-08 16:11:56.496826
4971,36,529,beginner,2024-10-08 16:11:56.496826
4972,108,530,beginner,2024-10-08 16:11:56.496826
4973,111,530,beginner,2024-10-08 16:11:56.496826
4974,25,531,beginner,2024-10-08 16:11:56.496826
4975,29,531,beginner,2024-10-08 16:11:56.496826
4976,34,531,beginner,2024-10-08 16:11:56.496826
4977,36,531,advanced,2024-10-08 16:11:56.496826
4978,22,531,intermediate,2024-10-08 16:11:56.496826
4979,26,531,intermediate,2024-10-08 16:11:56.496826
4980,37,531,beginner,2024-10-08 16:11:56.496826
4981,39,531,advanced,2024-10-08 16:11:56.496826
4982,82,531,beginner,2024-10-08 16:11:56.496826
4983,27,531,intermediate,2024-10-08 16:11:56.496826
4984,28,531,advanced,2024-10-08 16:11:56.496826
4985,1,532,beginner,2024-10-08 16:11:56.496826
4986,8,532,beginner,2024-10-08 16:11:56.496826
4987,41,532,intermediate,2024-10-08 16:11:56.496826
4988,4,533,beginner,2024-10-08 16:11:56.496826
4989,7,533,intermediate,2024-10-08 16:11:56.496826
4990,11,533,intermediate,2024-10-08 16:11:56.496826
4991,15,533,advanced,2024-10-08 16:11:56.496826
4992,20,533,advanced,2024-10-08 16:11:56.496826
4993,18,533,intermediate,2024-10-08 16:11:56.496826
4994,3,533,beginner,2024-10-08 16:11:56.496826
4995,8,533,advanced,2024-10-08 16:11:56.496826
4996,17,533,intermediate,2024-10-08 16:11:56.496826
4997,6,533,intermediate,2024-10-08 16:11:56.496826
4998,13,533,advanced,2024-10-08 16:11:56.496826
4999,22,534,intermediate,2024-10-08 16:11:56.496826
5000,33,534,beginner,2024-10-08 16:11:56.496826
5001,82,534,intermediate,2024-10-08 16:11:56.496826
5002,25,534,intermediate,2024-10-08 16:11:56.496826
5003,21,534,beginner,2024-10-08 16:11:56.496826
5004,28,534,beginner,2024-10-08 16:11:56.496826
5005,24,534,beginner,2024-10-08 16:11:56.496826
5006,53,535,beginner,2024-10-08 16:11:56.496826
5007,52,535,intermediate,2024-10-08 16:11:56.496826
5008,7,535,intermediate,2024-10-08 16:11:56.496826
5009,87,535,beginner,2024-10-08 16:11:56.496826
5010,89,535,intermediate,2024-10-08 16:11:56.496826
5011,83,535,beginner,2024-10-08 16:11:56.496826
5012,78,535,beginner,2024-10-08 16:11:56.496826
5013,76,535,intermediate,2024-10-08 16:11:56.496826
5014,74,535,beginner,2024-10-08 16:11:56.496826
5015,84,535,beginner,2024-10-08 16:11:56.496826
5016,125,536,beginner,2024-10-08 16:11:56.496826
5017,126,536,beginner,2024-10-08 16:11:56.496826
5018,128,536,intermediate,2024-10-08 16:11:56.496826
5019,118,536,intermediate,2024-10-08 16:11:56.496826
5020,119,536,advanced,2024-10-08 16:11:56.496826
5021,127,537,beginner,2024-10-08 16:11:56.496826
5022,125,537,beginner,2024-10-08 16:11:56.496826
5023,124,537,intermediate,2024-10-08 16:11:56.496826
5024,128,537,beginner,2024-10-08 16:11:56.496826
5025,119,537,intermediate,2024-10-08 16:11:56.496826
5026,106,538,intermediate,2024-10-08 16:11:56.496826
5027,113,538,beginner,2024-10-08 16:11:56.496826
5028,116,538,intermediate,2024-10-08 16:11:56.496826
5029,111,538,beginner,2024-10-08 16:11:56.496826
5030,114,538,intermediate,2024-10-08 16:11:56.496826
5031,117,538,beginner,2024-10-08 16:11:56.496826
5032,3,539,intermediate,2024-10-08 16:11:56.496826
5033,4,539,advanced,2024-10-08 16:11:56.496826
5034,18,539,intermediate,2024-10-08 16:11:56.496826
5035,15,539,advanced,2024-10-08 16:11:56.496826
5036,8,539,beginner,2024-10-08 16:11:56.496826
5037,17,539,intermediate,2024-10-08 16:11:56.496826
5038,55,539,intermediate,2024-10-08 16:11:56.496826
5039,164,540,beginner,2024-10-08 16:11:56.496826
5040,169,540,beginner,2024-10-08 16:11:56.496826
5041,170,540,intermediate,2024-10-08 16:11:56.496826
5042,101,541,intermediate,2024-10-08 16:11:56.496826
5043,103,541,intermediate,2024-10-08 16:11:56.496826
5044,100,541,beginner,2024-10-08 16:11:56.496826
5045,95,541,beginner,2024-10-08 16:11:56.496826
5046,99,541,intermediate,2024-10-08 16:11:56.496826
5047,91,541,intermediate,2024-10-08 16:11:56.496826
5048,47,541,beginner,2024-10-08 16:11:56.496826
5049,97,541,beginner,2024-10-08 16:11:56.496826
5050,51,541,advanced,2024-10-08 16:11:56.496826
5051,93,541,beginner,2024-10-08 16:11:56.496826
5052,95,542,intermediate,2024-10-08 16:11:56.496826
5053,96,542,beginner,2024-10-08 16:11:56.496826
5054,98,542,intermediate,2024-10-08 16:11:56.496826
5055,92,542,advanced,2024-10-08 16:11:56.496826
5056,100,542,intermediate,2024-10-08 16:11:56.496826
5057,99,542,advanced,2024-10-08 16:11:56.496826
5058,102,542,beginner,2024-10-08 16:11:56.496826
5059,1,543,intermediate,2024-10-08 16:11:56.496826
5060,65,543,intermediate,2024-10-08 16:11:56.496826
5061,55,543,beginner,2024-10-08 16:11:56.496826
5062,115,544,beginner,2024-10-08 16:11:56.496826
5063,108,544,beginner,2024-10-08 16:11:56.496826
5064,110,544,advanced,2024-10-08 16:11:56.496826
5065,137,545,advanced,2024-10-08 16:11:56.496826
5066,138,545,beginner,2024-10-08 16:11:56.496826
5067,2,546,intermediate,2024-10-08 16:11:56.496826
5068,11,546,beginner,2024-10-08 16:11:56.496826
5069,1,546,intermediate,2024-10-08 16:11:56.496826
5070,7,546,beginner,2024-10-08 16:11:56.496826
5071,13,546,intermediate,2024-10-08 16:11:56.496826
5072,12,546,beginner,2024-10-08 16:11:56.496826
5073,5,546,intermediate,2024-10-08 16:11:56.496826
5074,55,546,beginner,2024-10-08 16:11:56.496826
5075,3,546,beginner,2024-10-08 16:11:56.496826
5076,17,546,intermediate,2024-10-08 16:11:56.496826
5077,74,547,beginner,2024-10-08 16:11:56.496826
5078,75,547,intermediate,2024-10-08 16:11:56.496826
5079,12,547,beginner,2024-10-08 16:11:56.496826
5080,76,547,intermediate,2024-10-08 16:11:56.496826
5081,77,547,intermediate,2024-10-08 16:11:56.496826
5082,89,547,beginner,2024-10-08 16:11:56.496826
5083,84,547,intermediate,2024-10-08 16:11:56.496826
5084,167,548,intermediate,2024-10-08 16:11:56.496826
5085,29,548,beginner,2024-10-08 16:11:56.496826
5086,170,548,intermediate,2024-10-08 16:11:56.496826
5087,166,548,intermediate,2024-10-08 16:11:56.496826
5088,172,548,advanced,2024-10-08 16:11:56.496826
5089,164,548,intermediate,2024-10-08 16:11:56.496826
5090,169,548,intermediate,2024-10-08 16:11:56.496826
5091,18,549,intermediate,2024-10-08 16:11:56.496826
5092,8,549,advanced,2024-10-08 16:11:56.496826
5093,4,549,beginner,2024-10-08 16:11:56.496826
5094,3,549,intermediate,2024-10-08 16:11:56.496826
5095,10,549,beginner,2024-10-08 16:11:56.496826
5096,7,549,intermediate,2024-10-08 16:11:56.496826
5097,9,549,intermediate,2024-10-08 16:11:56.496826
5098,20,549,advanced,2024-10-08 16:11:56.496826
5099,16,549,intermediate,2024-10-08 16:11:56.496826
5100,173,550,advanced,2024-10-08 16:11:56.496826
5101,164,550,intermediate,2024-10-08 16:11:56.496826
5102,172,550,intermediate,2024-10-08 16:11:56.496826
5103,171,550,advanced,2024-10-08 16:11:56.496826
5104,167,550,beginner,2024-10-08 16:11:56.496826
5105,163,550,intermediate,2024-10-08 16:11:56.496826
5106,169,550,beginner,2024-10-08 16:11:56.496826
5107,165,550,intermediate,2024-10-08 16:11:56.496826
5108,15,551,beginner,2024-10-08 16:11:56.496826
5109,12,551,beginner,2024-10-08 16:11:56.496826
5110,1,551,beginner,2024-10-08 16:11:56.496826
5111,55,551,intermediate,2024-10-08 16:11:56.496826
5112,19,551,advanced,2024-10-08 16:11:56.496826
5113,3,551,advanced,2024-10-08 16:11:56.496826
5114,5,551,intermediate,2024-10-08 16:11:56.496826
5115,6,551,beginner,2024-10-08 16:11:56.496826
5116,7,551,advanced,2024-10-08 16:11:56.496826
5117,92,552,advanced,2024-10-08 16:11:56.496826
5118,90,552,intermediate,2024-10-08 16:11:56.496826
5119,102,552,beginner,2024-10-08 16:11:56.496826
5120,91,552,intermediate,2024-10-08 16:11:56.496826
5121,99,552,advanced,2024-10-08 16:11:56.496826
5122,94,552,beginner,2024-10-08 16:11:56.496826
5123,10,553,beginner,2024-10-08 16:11:56.496826
5124,17,553,intermediate,2024-10-08 16:11:56.496826
5125,12,553,intermediate,2024-10-08 16:11:56.496826
5126,9,553,advanced,2024-10-08 16:11:56.496826
5127,11,553,intermediate,2024-10-08 16:11:56.496826
5128,7,553,intermediate,2024-10-08 16:11:56.496826
5129,2,553,beginner,2024-10-08 16:11:56.496826
5130,6,553,advanced,2024-10-08 16:11:56.496826
5131,4,553,intermediate,2024-10-08 16:11:56.496826
5132,16,553,beginner,2024-10-08 16:11:56.496826
5133,109,554,beginner,2024-10-08 16:11:56.496826
5134,111,554,intermediate,2024-10-08 16:11:56.496826
5135,105,555,intermediate,2024-10-08 16:11:56.496826
5136,47,555,beginner,2024-10-08 16:11:56.496826
5137,97,555,intermediate,2024-10-08 16:11:56.496826
5138,92,555,intermediate,2024-10-08 16:11:56.496826
5139,101,555,intermediate,2024-10-08 16:11:56.496826
5140,100,555,intermediate,2024-10-08 16:11:56.496826
5141,93,555,intermediate,2024-10-08 16:11:56.496826
5142,102,555,advanced,2024-10-08 16:11:56.496826
5143,97,556,intermediate,2024-10-08 16:11:56.496826
5144,103,556,intermediate,2024-10-08 16:11:56.496826
5145,93,556,beginner,2024-10-08 16:11:56.496826
5146,47,556,intermediate,2024-10-08 16:11:56.496826
5147,90,556,intermediate,2024-10-08 16:11:56.496826
5148,17,557,advanced,2024-10-08 16:11:56.496826
5149,5,557,intermediate,2024-10-08 16:11:56.496826
5150,6,557,advanced,2024-10-08 16:11:56.496826
5151,9,557,beginner,2024-10-08 16:11:56.496826
5152,1,557,intermediate,2024-10-08 16:11:56.496826
5153,10,557,intermediate,2024-10-08 16:11:56.496826
5154,2,557,intermediate,2024-10-08 16:11:56.496826
5155,20,557,beginner,2024-10-08 16:11:56.496826
5156,51,558,intermediate,2024-10-08 16:11:56.496826
5157,55,558,beginner,2024-10-08 16:11:56.496826
5158,13,558,advanced,2024-10-08 16:11:56.496826
5159,56,558,intermediate,2024-10-08 16:11:56.496826
5160,6,558,intermediate,2024-10-08 16:11:56.496826
5161,49,558,beginner,2024-10-08 16:11:56.496826
5162,62,558,beginner,2024-10-08 16:11:56.496826
5163,50,558,intermediate,2024-10-08 16:11:56.496826
5164,53,558,advanced,2024-10-08 16:11:56.496826
5165,57,558,advanced,2024-10-08 16:11:56.496826
5166,105,559,beginner,2024-10-08 16:11:56.496826
5167,103,559,advanced,2024-10-08 16:11:56.496826
5168,94,559,intermediate,2024-10-08 16:11:56.496826
5169,92,559,beginner,2024-10-08 16:11:56.496826
5170,47,559,intermediate,2024-10-08 16:11:56.496826
5171,95,559,intermediate,2024-10-08 16:11:56.496826
5172,100,559,intermediate,2024-10-08 16:11:56.496826
5173,97,559,intermediate,2024-10-08 16:11:56.496826
5174,161,560,beginner,2024-10-08 16:11:56.496826
5175,156,560,beginner,2024-10-08 16:11:56.496826
5176,34,561,advanced,2024-10-08 16:11:56.496826
5177,24,561,intermediate,2024-10-08 16:11:56.496826
5178,29,561,beginner,2024-10-08 16:11:56.496826
5179,33,561,advanced,2024-10-08 16:11:56.496826
5180,9,561,advanced,2024-10-08 16:11:56.496826
5181,22,561,intermediate,2024-10-08 16:11:56.496826
5182,28,561,beginner,2024-10-08 16:11:56.496826
5183,35,561,intermediate,2024-10-08 16:11:56.496826
5184,37,561,intermediate,2024-10-08 16:11:56.496826
5185,82,561,intermediate,2024-10-08 16:11:56.496826
5186,23,561,beginner,2024-10-08 16:11:56.496826
5187,117,562,intermediate,2024-10-08 16:11:56.496826
5188,115,562,intermediate,2024-10-08 16:11:56.496826
5189,106,562,beginner,2024-10-08 16:11:56.496826
5190,113,562,intermediate,2024-10-08 16:11:56.496826
5191,40,563,advanced,2024-10-08 16:11:56.496826
5192,48,563,intermediate,2024-10-08 16:11:56.496826
5193,41,563,intermediate,2024-10-08 16:11:56.496826
5194,8,563,advanced,2024-10-08 16:11:56.496826
5195,42,563,intermediate,2024-10-08 16:11:56.496826
5196,158,564,beginner,2024-10-08 16:11:56.496826
5197,153,564,advanced,2024-10-08 16:11:56.496826
5198,161,564,beginner,2024-10-08 16:11:56.496826
5199,157,564,intermediate,2024-10-08 16:11:56.496826
5200,154,564,intermediate,2024-10-08 16:11:56.496826
5201,162,564,intermediate,2024-10-08 16:11:56.496826
5202,122,565,intermediate,2024-10-08 16:11:56.496826
5203,128,565,advanced,2024-10-08 16:11:56.496826
5204,129,565,intermediate,2024-10-08 16:11:56.496826
5205,2,566,advanced,2024-10-08 16:11:56.496826
5206,1,566,beginner,2024-10-08 16:11:56.496826
5207,19,566,advanced,2024-10-08 16:11:56.496826
5208,4,566,beginner,2024-10-08 16:11:56.496826
5209,10,566,intermediate,2024-10-08 16:11:56.496826
5210,16,566,intermediate,2024-10-08 16:11:56.496826
5211,12,566,advanced,2024-10-08 16:11:56.496826
5212,14,566,intermediate,2024-10-08 16:11:56.496826
5213,55,566,advanced,2024-10-08 16:11:56.496826
5214,11,566,intermediate,2024-10-08 16:11:56.496826
5215,6,566,beginner,2024-10-08 16:11:56.496826
5216,70,567,intermediate,2024-10-08 16:11:56.496826
5217,63,567,advanced,2024-10-08 16:11:56.496826
5218,69,567,intermediate,2024-10-08 16:11:56.496826
5219,66,567,intermediate,2024-10-08 16:11:56.496826
5220,23,567,intermediate,2024-10-08 16:11:56.496826
5221,6,567,beginner,2024-10-08 16:11:56.496826
5222,64,567,beginner,2024-10-08 16:11:56.496826
5223,15,568,intermediate,2024-10-08 16:11:56.496826
5224,14,568,beginner,2024-10-08 16:11:56.496826
5225,8,568,intermediate,2024-10-08 16:11:56.496826
5226,55,568,intermediate,2024-10-08 16:11:56.496826
5227,5,568,intermediate,2024-10-08 16:11:56.496826
5228,7,568,intermediate,2024-10-08 16:11:56.496826
5229,18,568,beginner,2024-10-08 16:11:56.496826
5230,2,568,beginner,2024-10-08 16:11:56.496826
5231,137,569,intermediate,2024-10-08 16:11:56.496826
5232,136,569,beginner,2024-10-08 16:11:56.496826
5233,139,569,beginner,2024-10-08 16:11:56.496826
5234,133,569,intermediate,2024-10-08 16:11:56.496826
5235,33,570,intermediate,2024-10-08 16:11:56.496826
5236,28,570,beginner,2024-10-08 16:11:56.496826
5237,26,570,beginner,2024-10-08 16:11:56.496826
5238,23,570,advanced,2024-10-08 16:11:56.496826
5239,30,570,intermediate,2024-10-08 16:11:56.496826
5240,25,570,beginner,2024-10-08 16:11:56.496826
5241,29,570,intermediate,2024-10-08 16:11:56.496826
5242,36,570,beginner,2024-10-08 16:11:56.496826
5243,31,570,advanced,2024-10-08 16:11:56.496826
5244,21,570,advanced,2024-10-08 16:11:56.496826
5245,18,571,intermediate,2024-10-08 16:11:56.496826
5246,4,571,beginner,2024-10-08 16:11:56.496826
5247,16,571,intermediate,2024-10-08 16:11:56.496826
5248,1,571,intermediate,2024-10-08 16:11:56.496826
5249,10,571,intermediate,2024-10-08 16:11:56.496826
5250,11,571,intermediate,2024-10-08 16:11:56.496826
5251,7,571,intermediate,2024-10-08 16:11:56.496826
5252,6,571,intermediate,2024-10-08 16:11:56.496826
5253,8,571,beginner,2024-10-08 16:11:56.496826
5254,55,571,intermediate,2024-10-08 16:11:56.496826
5255,9,571,beginner,2024-10-08 16:11:56.496826
5256,116,572,advanced,2024-10-08 16:11:56.496826
5257,115,572,beginner,2024-10-08 16:11:56.496826
5258,107,572,advanced,2024-10-08 16:11:56.496826
5259,84,573,intermediate,2024-10-08 16:11:56.496826
5260,78,573,beginner,2024-10-08 16:11:56.496826
5261,81,573,intermediate,2024-10-08 16:11:56.496826
5262,20,573,intermediate,2024-10-08 16:11:56.496826
5263,52,573,intermediate,2024-10-08 16:11:56.496826
5264,58,574,intermediate,2024-10-08 16:11:56.496826
5265,51,574,advanced,2024-10-08 16:11:56.496826
5266,60,574,beginner,2024-10-08 16:11:56.496826
5267,53,574,beginner,2024-10-08 16:11:56.496826
5268,6,574,beginner,2024-10-08 16:11:56.496826
5269,61,574,beginner,2024-10-08 16:11:56.496826
5270,64,575,advanced,2024-10-08 16:11:56.496826
5271,55,575,beginner,2024-10-08 16:11:56.496826
5272,72,575,intermediate,2024-10-08 16:11:56.496826
5273,66,575,intermediate,2024-10-08 16:11:56.496826
5274,63,575,intermediate,2024-10-08 16:11:56.496826
5275,65,575,intermediate,2024-10-08 16:11:56.496826
5276,71,575,beginner,2024-10-08 16:11:56.496826
5277,36,576,beginner,2024-10-08 16:11:56.496826
5278,179,576,intermediate,2024-10-08 16:11:56.496826
5279,39,576,intermediate,2024-10-08 16:11:56.496826
5280,37,576,intermediate,2024-10-08 16:11:56.496826
5281,26,576,beginner,2024-10-08 16:11:56.496826
5282,38,576,advanced,2024-10-08 16:11:56.496826
5283,35,576,intermediate,2024-10-08 16:11:56.496826
5284,25,576,intermediate,2024-10-08 16:11:56.496826
5285,31,576,intermediate,2024-10-08 16:11:56.496826
5286,82,576,intermediate,2024-10-08 16:11:56.496826
5287,33,576,intermediate,2024-10-08 16:11:56.496826
5288,24,576,intermediate,2024-10-08 16:11:56.496826
5289,41,577,intermediate,2024-10-08 16:11:56.496826
5290,42,577,intermediate,2024-10-08 16:11:56.496826
5291,48,577,beginner,2024-10-08 16:11:56.496826
5292,40,577,advanced,2024-10-08 16:11:56.496826
5293,47,577,intermediate,2024-10-08 16:11:56.496826
5294,167,578,beginner,2024-10-08 16:11:56.496826
5295,29,578,intermediate,2024-10-08 16:11:56.496826
5296,164,578,intermediate,2024-10-08 16:11:56.496826
